debugI9B8YR:debug92ZRQI,0,1604949228256,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugI9B8YR:debug92ZRQI,1,1604949230328,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2068, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugI9B8YR:debug92ZRQI,2,1604949230342,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,3,1604949237555,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugI9B8YR:debug92ZRQI,4,1604949237631,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,5,1604949243847,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugI9B8YR:debug92ZRQI,6,1604949254408,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugI9B8YR:debug92ZRQI,7,1604949259577,"{""phase"": ""vidcheck"", ""status"": ""restart clicked: 0""}"
debugI9B8YR:debug92ZRQI,8,1604949270174,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugI9B8YR:debug92ZRQI,9,1604949304973,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugI9B8YR:debug92ZRQI,10,1604949304982,"{""phase"": ""intro_video"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,11,1604949320631,"{""phase"": ""intro_video"", ""status"": ""play/pause clicked: 0""}"
debugI9B8YR:debug92ZRQI,12,1604949329640,"{""phase"": ""intro_video"", ""status"": ""play/pause clicked: 1""}"
debugI9B8YR:debug92ZRQI,13,1604949332779,"{""phase"": ""intro_video"", ""status"": ""play/pause clicked: 2""}"
debugI9B8YR:debug92ZRQI,14,1604949378494,"{""phase"": ""intro_video"", ""status"": ""video ended""}"
debugI9B8YR:debug92ZRQI,15,1604949385645,"{""phase"": ""intro_video"", ""status"": ""submit""}"
debugI9B8YR:debug92ZRQI,16,1604949385651,"{""phase"": ""pretest"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,17,1604949435454,"{""phase"": ""pretest"", ""status"": ""submit""}"
debugI9B8YR:debug92ZRQI,18,1604949435463,"{""phase"": ""command_video"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,19,1604949438005,"{""phase"": ""command_video"", ""status"": ""restart clicked: 0""}"
debugI9B8YR:debug92ZRQI,20,1604949460537,"{""phase"": ""command_video"", ""status"": ""video ended""}"
debugI9B8YR:debug92ZRQI,21,1604949466456,"{""phase"": ""command_video"", ""status"": ""submit""}"
debugI9B8YR:debug92ZRQI,22,1604949466463,"{""phase"": ""response_video"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,23,1604949470874,"{""phase"": ""response_video"", ""status"": ""restart clicked: 0""}"
debugI9B8YR:debug92ZRQI,24,1604949481047,"{""phase"": ""response_video"", ""status"": ""video ended""}"
debugI9B8YR:debug92ZRQI,25,1604949482749,"{""phase"": ""response_video"", ""status"": ""submit""}"
debugI9B8YR:debug92ZRQI,26,1604949482754,"{""phase"": ""questions"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,27,1604949527042,"{""phase"": ""questions_/static/videos/response/question/toward_shrug"", ""status"": ""submit""}"
debugI9B8YR:debug92ZRQI,28,1604949527052,"{""phase"": ""response_video"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,29,1604949529086,"{""phase"": ""response_video"", ""status"": ""restart clicked: 0""}"
debugI9B8YR:debug92ZRQI,30,1604949539343,"{""phase"": ""response_video"", ""status"": ""video ended""}"
debugI9B8YR:debug92ZRQI,31,1604949548521,"{""phase"": ""response_video"", ""status"": ""submit""}"
debugI9B8YR:debug92ZRQI,32,1604949548527,"{""phase"": ""questions"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,33,1604949583438,"{""phase"": ""questions_/static/videos/response/question/toward_hips"", ""status"": ""submit""}"
debugI9B8YR:debug92ZRQI,34,1604949583453,"{""phase"": ""response_video"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,35,1604949585450,"{""phase"": ""response_video"", ""status"": ""restart clicked: 0""}"
debugI9B8YR:debug92ZRQI,36,1604949595738,"{""phase"": ""response_video"", ""status"": ""video ended""}"
debugI9B8YR:debug92ZRQI,37,1604949599055,"{""phase"": ""response_video"", ""status"": ""submit""}"
debugI9B8YR:debug92ZRQI,38,1604949599060,"{""phase"": ""questions"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,39,1604949632306,"{""phase"": ""questions_/static/videos/response/question/away_shrug"", ""status"": ""submit""}"
debugI9B8YR:debug92ZRQI,40,1604949632318,"{""phase"": ""response_video"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,41,1604949634559,"{""phase"": ""response_video"", ""status"": ""restart clicked: 0""}"
debugI9B8YR:debug92ZRQI,42,1604949645605,"{""phase"": ""response_video"", ""status"": ""video ended""}"
debugI9B8YR:debug92ZRQI,43,1604949652589,"{""phase"": ""response_video"", ""status"": ""submit""}"
debugI9B8YR:debug92ZRQI,44,1604949652596,"{""phase"": ""questions"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,45,1604949690746,"{""phase"": ""questions_/static/videos/response/question/away_hips"", ""status"": ""submit""}"
debugI9B8YR:debug92ZRQI,46,1604949690764,"{""phase"": ""checkquestion"", ""status"": ""begin""}"
debugI9B8YR:debug92ZRQI,47,1604949698487,"{""phase"": ""checkquestion"", ""status"": ""submit""}"
debugGR7SUW:debugZ05PEB,0,1604950823389,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""]}"
debugGR7SUW:debugZ05PEB,1,1604950824981,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1589, ""phase"": ""INSTRUCTIONS"", ""template"": ""instruct-1.html""}"
debugGR7SUW:debugZ05PEB,2,1604950824996,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugGR7SUW:debugZ05PEB,3,1604950830655,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugGR7SUW:debugZ05PEB,4,1604950830667,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugGR7SUW:debugZ05PEB,5,1604950833512,"{""phase"": ""vidcheck"", ""status"": ""restart clicked: 0""}"
debugGR7SUW:debugZ05PEB,6,1604950844094,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugGR7SUW:debugZ05PEB,7,1604950849806,"{""phase"": ""vidcheck"", ""status"": ""restart clicked: 1""}"
debugGR7SUW:debugZ05PEB,8,1604950860418,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugGR7SUW:debugZ05PEB,9,1604950883138,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugGR7SUW:debugZ05PEB,10,1604950888700,"{""phase"": ""intro_video"", ""status"": ""submit""}"
debugGR7SUW:debugZ05PEB,11,1604950892494,"{""phase"": ""intro_video"", ""status"": ""submit""}"
debugGR7SUW:debugZ05PEB,12,1604950892642,"{""phase"": ""intro_video"", ""status"": ""submit""}"
debugGR7SUW:debugZ05PEB,13,1604950909907,"{""phase"": ""intro_video"", ""status"": ""submit""}"
debugGR7SUW:debugZ05PEB,14,1604950910060,"{""phase"": ""intro_video"", ""status"": ""submit""}"
debugGR7SUW:debugZ05PEB,15,1604950910229,"{""phase"": ""intro_video"", ""status"": ""submit""}"
debugGR7SUW:debugZ05PEB,16,1604950910366,"{""phase"": ""intro_video"", ""status"": ""submit""}"
debugGR7SUW:debugZ05PEB,17,1604950910501,"{""phase"": ""intro_video"", ""status"": ""submit""}"
debugGR7SUW:debugZ05PEB,18,1604950917488,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugGR7SUW:debugZ05PEB,19,1604950919167,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1677, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugGR7SUW:debugZ05PEB,20,1604950919176,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugGR7SUW:debugZ05PEB,21,1604950925560,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugGR7SUW:debugZ05PEB,22,1604950925570,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugGR7SUW:debugZ05PEB,23,1604950932199,"{""phase"": ""vidcheck"", ""status"": ""restart clicked: 0""}"
debugGR7SUW:debugZ05PEB,24,1604950942765,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugGR7SUW:debugZ05PEB,25,1604950944434,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debug8NCII3:debugUAW5XP,0,1604951035690,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug8NCII3:debugUAW5XP,1,1604951036851,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1158, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug8NCII3:debugUAW5XP,2,1604951036862,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug8NCII3:debugUAW5XP,3,1604951041512,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug8NCII3:debugUAW5XP,4,1604951041526,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debug8NCII3:debugUAW5XP,5,1604951043451,"{""phase"": ""vidcheck"", ""status"": ""restart clicked: 0""}"
debug8NCII3:debugUAW5XP,6,1604951054011,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debug8NCII3:debugUAW5XP,7,1604951056799,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugRIQBM7:debugFXEQPY,0,1604951318342,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugRIQBM7:debugFXEQPY,1,1604951319882,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1536, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugRIQBM7:debugFXEQPY,2,1604951319891,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugRIQBM7:debugFXEQPY,3,1604951324791,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugRIQBM7:debugFXEQPY,4,1604951324800,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugRIQBM7:debugFXEQPY,5,1604951327673,"{""phase"": ""vidcheck"", ""status"": ""restart clicked: 0""}"
debugRIQBM7:debugFXEQPY,6,1604951338238,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugRIQBM7:debugFXEQPY,7,1604951339176,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugO51NDW:debug663H65,0,1604951792215,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugO51NDW:debug663H65,1,1604951794097,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1878, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugO51NDW:debug663H65,2,1604951794111,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugO51NDW:debug663H65,3,1604951798752,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugO51NDW:debug663H65,4,1604951798764,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugO51NDW:debug663H65,5,1604951800524,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugO51NDW:debug663H65,6,1604951811081,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugO51NDW:debug663H65,7,1604951811925,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugLSUH2W:debugNWPGX8,0,1604952275689,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugLSUH2W:debugNWPGX8,1,1604952277239,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1547, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug62IAAT:debugXB1WWM,0,1604952304616,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug62IAAT:debugXB1WWM,1,1604952306113,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1493, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug62IAAT:debugXB1WWM,2,1604952306124,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug62IAAT:debugXB1WWM,3,1604952314528,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug62IAAT:debugXB1WWM,4,1604952314538,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debug62IAAT:debugXB1WWM,5,1604952317124,"{""phase"": ""vidcheck"", ""status"": ""restart clicked: 0""}"
debug62IAAT:debugXB1WWM,6,1604952327702,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debug62IAAT:debugXB1WWM,7,1604952328573,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugZ196EV:debugADGGGA,0,1604952673843,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugZ196EV:debugADGGGA,1,1604952675215,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1369, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugZ196EV:debugADGGGA,2,1604952675226,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugZ196EV:debugADGGGA,3,1604952680745,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugZ196EV:debugADGGGA,4,1604952680753,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugZ196EV:debugADGGGA,5,1604952683085,"{""phase"": ""vidcheck"", ""status"": ""restart clicked: 0""}"
debugZ196EV:debugADGGGA,6,1604952693653,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugZ196EV:debugADGGGA,7,1604952695243,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugEBR7DX:debugYB53MZ,0,1604952955751,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugEBR7DX:debugYB53MZ,1,1604952957308,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1554, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugEBR7DX:debugYB53MZ,2,1604952957317,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugEBR7DX:debugYB53MZ,3,1604952963730,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugEBR7DX:debugYB53MZ,4,1604952963741,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugEBR7DX:debugYB53MZ,5,1604952966180,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugEBR7DX:debugYB53MZ,6,1604952976756,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugEBR7DX:debugYB53MZ,7,1604952977255,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debug0Z6FRC:debug7ZBSAZ,0,1604953576833,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug0Z6FRC:debug7ZBSAZ,1,1604953578360,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1523, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug3P21HH:debug96RFCJ,0,1604953869289,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug3P21HH:debug96RFCJ,1,1604953992887,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 123594, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug3P21HH:debug96RFCJ,2,1604953992897,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug3P21HH:debug96RFCJ,3,1604953998382,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug3P21HH:debug96RFCJ,4,1604953998394,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debug3P21HH:debug96RFCJ,5,1604954000097,"{""phase"": ""vidcheck"", ""status"": ""restart clicked: 0""}"
debug3P21HH:debug96RFCJ,6,1604954010682,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debug3P21HH:debug96RFCJ,7,1604954011366,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugNS5ESJ:debug3KAD4P,0,1605052994192,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugNS5ESJ:debug3KAD4P,1,1605052995767,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1571, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugNS5ESJ:debug3KAD4P,2,1605052995778,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugNS5ESJ:debug3KAD4P,3,1605053001201,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugNS5ESJ:debug3KAD4P,4,1605053001237,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugNS5ESJ:debug3KAD4P,5,1605053004312,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugNS5ESJ:debug3KAD4P,6,1605053014869,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugNS5ESJ:debug3KAD4P,7,1605053015632,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debug59I1VM:debugUVUGZM,0,1605053540439,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debug59I1VM:debugUVUGZM,1,1605053547011,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 6569, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debug59I1VM:debugUVUGZM,2,1605053547019,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debug59I1VM:debugUVUGZM,3,1605053551887,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debug59I1VM:debugUVUGZM,4,1605053551898,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debug59I1VM:debugUVUGZM,5,1605053556490,"{""phase"": ""vidcheck"", ""status"": ""restart clicked: 0""}"
debug59I1VM:debugUVUGZM,6,1605053567056,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debug59I1VM:debugUVUGZM,7,1605053567527,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debugT6V3HJ:debugWUZL5M,0,1605290572331,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
debugT6V3HJ:debugWUZL5M,1,1605290574122,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1787, ""action"": ""FinishInstructions"", ""template"": ""instruct-1.html""}"
debugT6V3HJ:debugWUZL5M,2,1605290574132,"{""phase"": ""demoquestionnaire"", ""status"": ""begin""}"
debugT6V3HJ:debugWUZL5M,3,1605290587295,"{""phase"": ""demoquestionnaire"", ""status"": ""submit""}"
debugT6V3HJ:debugWUZL5M,4,1605290587432,"{""phase"": ""vidcheck"", ""status"": ""begin""}"
debugT6V3HJ:debugWUZL5M,5,1605290590474,"{""phase"": ""vidcheck"", ""status"": ""play/pause clicked: 0""}"
debugT6V3HJ:debugWUZL5M,6,1605290601054,"{""phase"": ""vidcheck"", ""status"": ""video ended""}"
debugT6V3HJ:debugWUZL5M,7,1605290602106,"{""phase"": ""vidcheck"", ""status"": ""submit""}"
debug0IK9YS:debugD6YZFC,0,1605291474703,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instruct-1.html""], ""action"": ""Begin""}"
